Source List,Source Row,Supplier Name,Supplier Ref,Barcode,Brand,Range,Product Name,Public Product Description,Variant,Category,Supplier Category,Public Spec,Pack,Unit Size,Volume ML,PCS/Case,Unit Type,Buy Price,Buy Price Unit,Currency,Price Type,Margin %,Sell Price Per Case,Sell Price Per Unit,Price Display,Price Per Unit & Case,Stock Display,Stock Cases,MOQ,Incoterm,Public Terms,Origin Country,Warehouse,BBD,Offer Expiry,Public Listing,Featured,Supplier Remarks,Review,Notes
LOREAL_GARNIER,58,PT. Surya Graha Pasaraya,G12985,8994993012985,Garnier,Skin Naturals Face,GAR P.ACTIVE HAND CLEANSING GEL 125 ML,Garnier P.Active Hand Cleansing Gel 125ml,,Toiletries,Women Skin Care,24 x 125ml,24 x 125ml,125ml,125.0,24,Bottle,44.44,1.8516,USD,Per Case,5.0,46.66,1.94,USD 46.66,USD 46.66/case (24pk) · USD 1.94/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Januari 2025,,
LOREAL_GARNIER,59,PT. Surya Graha Pasaraya,G09050,6923700909050,Garnier,Skin Naturals Face,GAR CLEAN MICELLAR WATER 50ML-PINK,Garnier Clean Micellar Water 50ml-Pink,,Toiletries,Women Skin Care,48 x 50ml,48 x 50ml,50ml,50.0,48,Bottle,46.61,0.971,USD,Per Case,5.0,48.94,1.02,USD 48.94,USD 48.94/case (48pk) · USD 1.02/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,60,PT. Surya Graha Pasaraya,G13845,8994993013845,Garnier,Skin Naturals Face,GAR MICELLAR BRIGHTENING VIT C 125 ML,Garnier Micellar Brightening Vitamin C 125ml,,Toiletries,Women Skin Care,24 x 125ml,24 x 125ml,125ml,125.0,24,Bottle,39.97,1.6653,USD,Per Case,5.0,41.97,1.75,USD 41.97,USD 41.97/case (24pk) · USD 1.75/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,name codes: C,
LOREAL_GARNIER,61,PT. Surya Graha Pasaraya,G13869,8994993013869,Garnier,Skin Naturals Face,GAR MICELLAR BRIGHTENING VIT C 400 ML,Garnier Micellar Brightening Vitamin C 400ml,,Toiletries,Women Skin Care,6 x 400ml,6 x 400ml,400ml,400.0,6,Bottle,29.57,4.9282,USD,Per Case,5.0,31.05,5.17,USD 31.05,USD 31.05/case (6pk) · USD 5.17/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,name codes: C,
LOREAL_GARNIER,62,PT. Surya Graha Pasaraya,G17881,6902395717881,Garnier,Skin Naturals Face,GAR CLEAN MICELLAR BIPHASE 50ML,Garnier Clean Micellar Biphase 50ml,,Toiletries,Women Skin Care,48 x 50ml,48 x 50ml,50ml,50.0,48,Bottle,59.07,1.2306,USD,Per Case,5.0,62.02,1.29,USD 62.02,USD 62.02/case (48pk) · USD 1.29/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,63,PT. Surya Graha Pasaraya,G61139,6902395661139,Garnier,Skin Naturals Face,GAR CLEAN MICELLAR BIPHASE-125ML,Garnier Clean Micellar Biphase-125ml,,Toiletries,Women Skin Care,24 x 125ml,24 x 125ml,125ml,125.0,24,Bottle,56.09,2.3371,USD,Per Case,5.0,58.89,2.45,USD 58.89,USD 58.89/case (24pk) · USD 2.45/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,64,PT. Surya Graha Pasaraya,G29558,6928820029558,Garnier,Skin Naturals Face,GAR CLEAN MICELLAR WATER 125ML-BLUE,Garnier Clean Micellar Water 125ml-Blue,,Toiletries,Women Skin Care,24 x 125ml,24 x 125ml,125ml,125.0,24,Bottle,38.34,1.5976,USD,Per Case,5.0,40.26,1.68,USD 40.26,USD 40.26/case (24pk) · USD 1.68/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,65,PT. Surya Graha Pasaraya,G29572V1,6928820029572,Garnier,Skin Naturals Face,GAR MICELLAR PINK 125 + ECOPADS,Garnier Micellar Pink 125 + Ecopads,,Toiletries,Women Skin Care,24,24 x bottle,,,24,Bottle,39.97,1.6653,USD,Per Case,5.0,41.97,1.75,USD 41.97,USD 41.97/case (24pk) · USD 1.75/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru Januari 2025 (hard bundle),no unit size on the supplier line; bundle/value set - confirm what the case contains,
LOREAL_GARNIER,66,PT. Surya Graha Pasaraya,G47148,8991380047148,Garnier,Skin Naturals Face,GAR MICELLAR PINK BUNDLE CVS (125x2 ML),Garnier Micellar Pink Bundle CVS (125x2 Ml),,Toiletries,Women Skin Care,12 x 125 x 2ml,12 x 125 x 2ml,125 x 2ml,250.0,12,Bottle,22.63,1.8855,USD,Per Case,5.0,23.76,1.98,USD 23.76,USD 23.76/case (12pk) · USD 1.98/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Produk baru Februari 2025,name codes: CVS,multi-unit pack
LOREAL_GARNIER,67,PT. Surya Graha Pasaraya,G29572,6928820029572,Garnier,Skin Naturals Face,GAR CLEAN MICELLAR WATER 125ML-PINK,Garnier Clean Micellar Water 125ml-Pink,,Toiletries,Women Skin Care,24 x 125ml,24 x 125ml,125ml,125.0,24,Bottle,39.97,1.6653,USD,Per Case,5.0,41.97,1.75,USD 41.97,USD 41.97/case (24pk) · USD 1.75/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,68,PT. Surya Graha Pasaraya,G29572V,6928820029572,Garnier,Skin Naturals Face,GAR MICELLAR PINK 125 + GWP,Garnier Micellar Pink 125 + Gift Pack,,Toiletries,Women Skin Care,20,20 x bottle,,,20,Bottle,33.31,1.6653,USD,Per Case,5.0,34.97,1.75,USD 34.97,USD 34.97/case (20pk) · USD 1.75/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,no unit size on the supplier line; bundle/value set - confirm what the case contains,
LOREAL_GARNIER,69,PT. Surya Graha Pasaraya,G29565,6928820029565,Garnier,Skin Naturals Face,GAR CLEAN MICELLAR WATER 400ML-BLUE,Garnier Clean Micellar Water 400ml-Blue,,Toiletries,Women Skin Care,6 x 400ml,6 x 400ml,400ml,400.0,6,Bottle,25.95,4.3242,USD,Per Case,5.0,27.24,4.54,USD 27.24,USD 27.24/case (6pk) · USD 4.54/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,70,PT. Surya Graha Pasaraya,G29589,6928820029589,Garnier,Skin Naturals Face,GAR CLEAN MICELLAR WATER 400ML-PINK,Garnier Clean Micellar Water 400ml-Pink,,Toiletries,Women Skin Care,6 x 400ml,6 x 400ml,400ml,400.0,6,Bottle,29.57,4.9282,USD,Per Case,5.0,31.05,5.17,USD 31.05,USD 31.05/case (6pk) · USD 5.17/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,71,PT. Surya Graha Pasaraya,G02005,6902395502005,Garnier,Skin Naturals Face,GAR CLEAN MICELLAR BIPHASE-400ML,Garnier Clean Micellar Biphase-400ml,,Toiletries,Women Skin Care,6 x 400ml,6 x 400ml,400ml,400.0,6,Bottle,38.92,6.4863,USD,Per Case,5.0,40.86,6.81,USD 40.86,USD 40.86/case (6pk) · USD 6.81/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,72,PT. Surya Graha Pasaraya,G11476,8994993011476,Garnier,Skin Naturals Face,GAR LIGHT COMP UV MATTE 15ML,Garnier Light Complete Uv Matte 15ml,,Toiletries,Women Skin Care,48 x 15ml,48 x 15ml,15ml,15.0,48,Tube,81.02,1.6879,USD,Per Case,5.0,85.07,1.77,USD 85.07,USD 85.07/case (48pk) · USD 1.77/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,73,PT. Surya Graha Pasaraya,G14224,8994993014224,Garnier,Skin Naturals Face,GAR LIGHT COMP UV MAT 7ML,Garnier Light Complete Uv Matte 7ml,,Toiletries,Women Skin Care,120 x 7ml,120 x 7ml,7ml,7.0,120,Sachet,54.19,0.4516,USD,Per Case,5.0,56.9,0.474,USD 56.90,USD 56.90/case (120pk) · USD 0.474/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,74,PT. Surya Graha Pasaraya,G81583,8992304081583,Garnier,Skin Naturals Face,GAR LIGHT COMP SUPER FOAM 100ML,Garnier Light Complete Super Foam 100ml,,Toiletries,Women Skin Care,12 x 100ml,12 x 100ml,100ml,100.0,12,Tube,14.63,1.2194,USD,Per Case,5.0,15.36,1.28,USD 15.36,USD 15.36/case (12pk) · USD 1.28/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,76,PT. Surya Graha Pasaraya,G00029,8991380700029,Garnier,Skin Naturals Face,GAR BRIGHT COMP FOAM 100ML EB,Garnier Bright Complete Foam 100ml,,Toiletries,Women Skin Care,12 x 100ml,12 x 100ml,100ml,100.0,12,Tube,19.17,1.5976,USD,Per Case,5.0,20.13,1.68,USD 20.13,USD 20.13/case (12pk) · USD 1.68/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Februari 2025,,
LOREAL_GARNIER,77,PT. Surya Graha Pasaraya,G00036,8991380700036,Garnier,Skin Naturals Face,GAR BRIGHT COMP FOAM 50ML EB,Garnier Bright Complete Foam 50ml,,Toiletries,Women Skin Care,24 x 50ml,24 x 50ml,50ml,50.0,24,Tube,24.39,1.0161,USD,Per Case,5.0,25.61,1.07,USD 25.61,USD 25.61/case (24pk) · USD 1.07/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,78,PT. Surya Graha Pasaraya,G00043,8991380700043,Garnier,Skin Naturals Face,GAR LIGHT COMP TONER 150ML,Garnier Light Complete Toner 150ml,,Toiletries,Women Skin Care,12 x 150ml,12 x 150ml,150ml,150.0,12,Bottle,46.06,3.8387,USD,Per Case,5.0,48.37,4.03,USD 48.37,USD 48.37/case (12pk) · USD 4.03/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,79,PT. Surya Graha Pasaraya,G00593,8991380700593,Garnier,Skin Naturals Face,GAR BRIGHT COMP SCRUB 50ML EBT,Garnier Bright Complete Scrub 50ml,,Toiletries,Women Skin Care,24 x 50ml,24 x 50ml,50ml,50.0,24,Tube,24.39,1.0161,USD,Per Case,5.0,25.61,1.07,USD 25.61,USD 25.61/case (24pk) · USD 1.07/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,80,PT. Surya Graha Pasaraya,G00609,8991380700609,Garnier,Skin Naturals Face,GAR BRIGHT COMP SCRUB 100ML EB,Garnier Bright Complete Scrub 100ml,,Toiletries,Women Skin Care,12 x 100ml,12 x 100ml,100ml,100.0,12,Tube,19.17,1.5976,USD,Per Case,5.0,20.13,1.68,USD 20.13,USD 20.13/case (12pk) · USD 1.68/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Februari 2025,,
LOREAL_GARNIER,83,PT. Surya Graha Pasaraya,G13746,8994993013746,Garnier,Skin Naturals Face,GAR BRIGHT COMP DARK SPOT SERUM 15ML EB,Garnier Bright Complete Dark Spot Serum 15ml,,Toiletries,Women Skin Care,24 x 15ml,24 x 15ml,15ml,15.0,24,Bottle,93.35,3.8895,USD,Per Case,5.0,98.02,4.08,USD 98.02,USD 98.02/case (24pk) · USD 4.08/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,84,PT. Surya Graha Pasaraya,G16778,8994993016778,Garnier,Skin Naturals Face,GAR BRIGHT COMP DARK SPOT SERUM 50ML EBT,Garnier Bright Complete Dark Spot Serum 50ml,,Toiletries,Women Skin Care,12 x 50ml,12 x 50ml,50ml,50.0,12,Bottle,101.14,8.4282,USD,Per Case,5.0,106.2,8.85,USD 106.20,USD 106.20/case (12pk) · USD 8.85/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,85,PT. Surya Graha Pasaraya,G25664,8994993025664,Garnier,Skin Naturals Face,GAR BRIGHT COMP VIT C AQUA GEL 50ML EBT,Garnier Bright Complete Vitamin C Aqua Gel 50ml,,Toiletries,Women Skin Care,12 x 50ml,12 x 50ml,50ml,50.0,12,Tube,50.81,4.2339,USD,Per Case,5.0,53.35,4.45,USD 53.35,USD 53.35/case (12pk) · USD 4.45/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,name codes: C,
LOREAL_GARNIER,86,PT. Surya Graha Pasaraya,G25749,8994993025749,Garnier,Skin Naturals Face,GAR BRIGHT COMP VIT C AQUA GEL 20ML EB,Garnier Bright Complete Vitamin C Aqua Gel 20ml,,Toiletries,Women Skin Care,24 x 20ml,24 x 20ml,20ml,20.0,24,Jar,39.43,1.6427,USD,Per Case,5.0,41.4,1.72,USD 41.40,USD 41.40/case (24pk) · USD 1.72/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,name codes: C,
LOREAL_GARNIER,87,PT. Surya Graha Pasaraya,G25107,8994993025107,Garnier,Skin Naturals Face,GAR SAKURA GLOW RP CERAMIDE WT GEL 50ML EBT,Garnier Sakura Glow RP Ceramide WT Gel 50ml,,Toiletries,Women Skin Care,12 x 50ml,12 x 50ml,50ml,50.0,12,Tube,50.81,4.2339,USD,Per Case,5.0,53.35,4.45,USD 53.35,USD 53.35/case (12pk) · USD 4.45/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,"name codes: RP, WT",
LOREAL_GARNIER,88,PT. Surya Graha Pasaraya,G25183,8994993025183,Garnier,Skin Naturals Face,GAR SAKURA GLOW RP CERAMIDE WT GEL 20ML EB,Garnier Sakura Glow RP Ceramide WT Gel 20ml,,Toiletries,Women Skin Care,24 x 20ml,24 x 20ml,20ml,20.0,24,Jar,39.43,1.6427,USD,Per Case,5.0,41.4,1.72,USD 41.40,USD 41.40/case (24pk) · USD 1.72/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,"name codes: RP, WT",
LOREAL_GARNIER,89,PT. Surya Graha Pasaraya,G13524,8994993013524,Garnier,Skin Naturals Face,GAR SAKURA GLOW BOOSTER SERUM 15ML AS,Garnier Sakura Glow Booster Serum 15ml,,Toiletries,Women Skin Care,24 x 15ml,24 x 15ml,15ml,15.0,24,Bottle,93.35,3.8895,USD,Per Case,5.0,98.02,4.08,USD 98.02,USD 98.02/case (24pk) · USD 4.08/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,90,PT. Surya Graha Pasaraya,G70340,6923700970340,Garnier,Skin Naturals Face,GAR SAKURA WHITE GLASS SKIN MASK EB,Garnier Sakura White Glass Skin Mask,,Toiletries,Women Skin Care,60,60 x sachet,,,60,Sachet,77.56,1.2927,USD,Per Case,5.0,81.44,1.36,USD 81.44,USD 81.44/case (60pk) · USD 1.36/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,no unit size on the supplier line,
LOREAL_GARNIER,91,PT. Surya Graha Pasaraya,G11575,8994993011575,Garnier,Skin Naturals Face,GAR SAKURA WHITE SERUM 7.5 ML SCH BOX,Garnier Sakura White Serum 7.5ml Sachet Box,,Toiletries,Women Skin Care,144 x 7.5ml,144 x 7.5ml,7.5ml,7.5,144,Sachet,134.13,0.9314,USD,Per Case,5.0,140.84,0.98,USD 140.84,USD 140.84/case (144pk) · USD 0.98/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,92,PT. Surya Graha Pasaraya,G09398,8994993009398,Garnier,Skin Naturals Face,GAR SAKURA CLAY MASK 2 x 6 ML,Garnier Sakura Clay Mask 2 x 6ml,,Toiletries,Women Skin Care,96 x 2 x 6ml,96 x 2 x 6ml,2 x 6ml,12.0,96,Sachet,75.33,0.7847,USD,Per Case,5.0,79.1,0.82,USD 79.10,USD 79.10/case (96pk) · USD 0.82/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,multi-unit pack
LOREAL_GARNIER,93,PT. Surya Graha Pasaraya,G14910,8994993014910,Garnier,Skin Naturals Face,GAR SAKURA GLOW WATERGLOW ESSENCE 30ML,Garnier Sakura Glow Waterglow Essence 30ml,,Toiletries,Women Skin Care,24 x 30ml,24 x 30ml,30ml,30.0,24,Bottle,54.46,2.2693,USD,Per Case,5.0,57.19,2.38,USD 57.19,USD 57.19/case (24pk) · USD 2.38/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,94,PT. Surya Graha Pasaraya,G14897,8994993014897,Garnier,Skin Naturals Face,GAR SAKURA GLOW WATERGLOW ESSENCE 100ML,Garnier Sakura Glow Waterglow Essence 100ml,,Toiletries,Women Skin Care,12 x 100ml,12 x 100ml,100ml,100.0,12,Bottle,77.02,6.4185,USD,Per Case,5.0,80.87,6.74,USD 80.87,USD 80.87/case (12pk) · USD 6.74/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,95,PT. Surya Graha Pasaraya,G09534,8994993009534,Garnier,Skin Naturals Face,GAR SAKURA WHITE WHIP FOAM 100ML,Garnier Sakura White Whip Foam 100ml,,Toiletries,Women Skin Care,12 x 100ml,12 x 100ml,100ml,100.0,12,Tube,20.19,1.6823,USD,Per Case,5.0,21.2,1.77,USD 21.20,USD 21.20/case (12pk) · USD 1.77/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,96,PT. Surya Graha Pasaraya,G82009,8992304082009,Garnier,Skin Naturals Face,GAR SAKURA WHITE WHIP FOAM 50ML,Garnier Sakura White Whip Foam 50ml,,Toiletries,Women Skin Care,24 x 50ml,24 x 50ml,50ml,50.0,24,Tube,31.03,1.2927,USD,Per Case,5.0,32.58,1.36,USD 32.58,USD 32.58/case (24pk) · USD 1.36/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,97,PT. Surya Graha Pasaraya,G47169,8992304047169,Garnier,Skin Naturals Face,GAR SAKURA GLOW FOAM 50ML EB,Garnier Sakura Glow Foam 50ml,,Toiletries,Women Skin Care,24 x 50ml,24 x 50ml,50ml,50.0,24,Tube,24.39,1.0161,USD,Per Case,5.0,25.61,1.07,USD 25.61,USD 25.61/case (24pk) · USD 1.07/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,98,PT. Surya Graha Pasaraya,G47152,8992304047152,Garnier,Skin Naturals Face,GAR SAKURA GLOW FOAM 100ML EB,Garnier Sakura Glow Foam 100ml,,Toiletries,Women Skin Care,12 x 100ml,12 x 100ml,100ml,100.0,12,Tube,19.17,1.5976,USD,Per Case,5.0,20.13,1.68,USD 20.13,USD 20.13/case (12pk) · USD 1.68/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Februari 2025,,
LOREAL_GARNIER,99,PT. Surya Graha Pasaraya,G47190,8992304047190,Garnier,Skin Naturals Face,GAR SAKURA GLOW TALC TOUCH UV 20ML EB,Garnier Sakura Glow TALC Touch Uv 20ml,,Toiletries,Women Skin Care,24 x 20ml,24 x 20ml,20ml,20.0,24,Tube,31.16,1.2984,USD,Per Case,5.0,32.72,1.36,USD 32.72,USD 32.72/case (24pk) · USD 1.36/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,name codes: TALC,
LOREAL_GARNIER,100,PT. Surya Graha Pasaraya,G03662,8994993003662,Garnier,Skin Naturals Face,GAR SAKURA GLOW SPF30 20ML EB,Garnier Sakura Glow SPF30 20ml,,Toiletries,Women Skin Care,24 x 20ml,24 x 20ml,20ml,20.0,24,Tube,39.43,1.6427,USD,Per Case,5.0,41.4,1.72,USD 41.40,USD 41.40/case (24pk) · USD 1.72/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,102,PT. Surya Graha Pasaraya,G33872,8992304033872,Garnier,Skin Naturals Face,GAR SAKURA GLOW SPF30 50ML EB,Garnier Sakura Glow SPF30 50ml,,Toiletries,Women Skin Care,12 x 50ml,12 x 50ml,50ml,50.0,12,Jar,47.22,3.9347,USD,Per Case,5.0,49.58,4.13,USD 49.58,USD 49.58/case (12pk) · USD 4.13/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Februari 2025,,
LOREAL_GARNIER,103,PT. Surya Graha Pasaraya,G46940,8992304046940,Garnier,Skin Naturals Face,GAR SAKURA GLOW NIGHT CREAM 20ML EB,Garnier Sakura Glow Night Cream 20ml,,Toiletries,Women Skin Care,24 x 20ml,24 x 20ml,20ml,20.0,24,Tube,39.43,1.6427,USD,Per Case,5.0,41.4,1.72,USD 41.40,USD 41.40/case (24pk) · USD 1.72/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,104,PT. Surya Graha Pasaraya,G46933,8992304046933,Garnier,Skin Naturals Face,GAR SAKURA GLOW NIGHT CREAM 50ML EB,Garnier Sakura Glow Night Cream 50ml,,Toiletries,Women Skin Care,12 x 50ml,12 x 50ml,50ml,50.0,12,Jar,50.81,4.2339,USD,Per Case,5.0,53.35,4.45,USD 53.35,USD 53.35/case (12pk) · USD 4.45/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,105,PT. Surya Graha Pasaraya,G49743,8992304049743,Garnier,Skin Naturals Face,GAR SAKURA GLOW TALC TOUCH UV SPT 7ML 3L EB 3L,Garnier Sakura Glow TALC Touch Uv SPT 7ml 3l 3l,,Toiletries,Women Skin Care,300 x 3L,300 x 3L,3L,3000.0,300,Sachet,84.68,0.2823,USD,Per Case,5.0,88.91,0.296,USD 88.91,USD 88.91/case (300pk) · USD 0.296/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Price increase per July 2025,"name codes: SPT, TALC",
LOREAL_GARNIER,106,PT. Surya Graha Pasaraya,G49743A,8992304049743,Garnier,Skin Naturals Face,GAR SAKURA WHITE DAY CRM 7ML BOX,Garnier Sakura White Day Cream 7ml Box,,Toiletries,Women Skin Care,300 x 7ml,300 x 7ml,7ml,7.0,300,Sachet,84.68,0.2823,USD,Per Case,5.0,88.91,0.296,USD 88.91,USD 88.91/case (300pk) · USD 0.296/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Price increase per July 2025,,
LOREAL_GARNIER,109,PT. Surya Graha Pasaraya,G47183,8992304047183,Garnier,Skin Naturals Face,GAR SAKURA GLOW TALIGHt COMP TOUCH UV 40ML EB,Garnier Sakura Glow TALIGHt Complete Touch Uv 40ml,,Toiletries,Women Skin Care,12 x 40ml,12 x 40ml,40ml,40.0,12,Box,31.09,2.5911,USD,Per Case,5.0,32.65,2.72,USD 32.65,USD 32.65/case (12pk) · USD 2.72/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,111,PT. Surya Graha Pasaraya,G96396,8992304096396,Garnier,Skin Naturals Face,GAR SAKURA WHITE ESSENCE LOTION 120ML,Garnier Sakura White Essence Lotion 120ml,,Toiletries,Women Skin Care,12 x 120ml,12 x 120ml,120ml,120.0,12,Bottle,47.96,3.9968,USD,Per Case,5.0,50.36,4.2,USD 50.36,USD 50.36/case (12pk) · USD 4.20/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,113,PT. Surya Graha Pasaraya,G10721,8994993010721,Garnier,Skin Naturals Face,GAR SAKURA GLOW BOOSTER SERUM 30ML EB,Garnier Sakura Glow Booster Serum 30ml,,Toiletries,Women Skin Care,12 x 30ml,12 x 30ml,30ml,30.0,12,Tube,75.19,6.2661,USD,Per Case,5.0,78.95,6.58,USD 78.95,USD 78.95/case (12pk) · USD 6.58/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,,
LOREAL_GARNIER,123,PT. Surya Graha Pasaraya,G89348,6923492589348,Garnier,Skin Naturals Face,GAR LIGHT COMP FACE POWDER-IVORY,Garnier Light Complete Face Powder-Ivory,,Toiletries,Women Skin Care,144,144 x pack,,,144,Pack,291.02,2.021,USD,Per Case,5.0,305.57,2.12,USD 305.57,USD 305.57/case (144pk) · USD 2.12/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,no unit size on the supplier line; duplicate line in the supplier list (2x),
LOREAL_GARNIER,124,PT. Surya Graha Pasaraya,G89348A,6923492589348,Garnier,Skin Naturals Face,GAR LIGHT COMP FACE POWDER-IVORY,Garnier Light Complete Face Powder-Ivory,,Toiletries,Women Skin Care,144,144 x pack,,,144,Pack,291.02,2.021,USD,Per Case,5.0,305.57,2.12,USD 305.57,USD 305.57/case (144pk) · USD 2.12/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,,no unit size on the supplier line; duplicate line in the supplier list (2x),
LOREAL_GARNIER,125,PT. Surya Graha Pasaraya,G89355,6923492589355,Garnier,Skin Naturals Face,GAR LIGHT COMP FACE POWDER-NATURAL,Garnier Light Complete Face Powder-Natural,,Toiletries,Women Skin Care,144,144 x pack,,,144,Pack,282.89,1.9645,USD,Per Case,5.0,297.03,2.06,USD 297.03,USD 297.03/case (144pk) · USD 2.06/unit,Enquire,,,FOB Jakarta,FOB Jakarta,Indonesia,Jakarta,,2026-09-25,No,No,Perubahan harga per Januari 2025,no unit size on the supplier line; duplicate line in the supplier list (2x),
